WWWW	"2015-05-13 10:20:54.370"	16	1	5	2	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:54.450"	16	1	5	2	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:54.533"	16	1	5	1	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:54.615"	16	1	2	2	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:54.698"	16	1	5	2	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:54.833"	16	1	4	2	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:54.918"	16	1	5	2	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:54.995"	16	1	5	2	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:55.083"	16	1	4	1	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:55.160"	16	1	5	3	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:55.245"	16	1	5	2	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:55.330"	16	1	4	2	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:55.410"	17	1	25	2	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:55.493"	17	1	24	2	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:55.573"	17	1	23	0	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:55.658"	17	1	24	2	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:55.738"	17	1	23	1	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:55.820"	17	1	23	2	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:55.908"	17	1	24	2	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:55.985"	17	1	23	2	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:56.068"	17	1	23	2	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:56.148"	17	1	24	2	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:56.233"	17	1	23	2	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:56.313"	17	1	24	1	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:56.398"	17	1	23	3	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:56.505"	17	1	25	2	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:56.588"	17	1	23	1	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:56.698"	17	1	24	2	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:56.783"	17	1	25	2	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:56.868"	17	1	24	2	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:56.973"	18	1	24	9	7	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:57.058"	18	3	24	8	7	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:57.138"	19	3	25	6	7	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:57.223"	20	2	22	9	9	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:57.300"	20	4	23	11	10	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:57.385"	20	6	21	10	11	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:57.468"	20	6	21	10	11	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:57.553"	20	7	21	9	11	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:57.635"	20	7	21	11	12	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:57.713"	20	7	21	9	12	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:57.798"	20	7	21	10	12	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:57.880"	20	7	21	10	12	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:57.963"	20	7	21	10	13	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:58.040"	20	7	21	8	12	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:58.125"	20	7	21	11	12	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:58.213"	20	7	21	8	10	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:58.290"	21	5	21	6	7	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:58.378"	22	3	24	5	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:58.458"	22	2	23	3	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:58.543"	22	2	23	3	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:58.630"	22	1	24	3	3	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:58.705"	22	1	24	3	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:58.793"	23	1	24	9	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:58.900"	23	1	23	7	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:58.985"	24	1	21	7	3	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:59.065"	24	1	25	7	3	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:59.153"	25	1	119	5	3	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:59.268"	27	1	18	11	3	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:59.365"	27	1	23	10	29	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:59.445"	27	1	23	8	43	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:59.533"	27	5	23	8	10	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:59.640"	29	81	161	79	10	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:59.725"	29	54	34	1	9	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:59.835"	31	20	11	7	6	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:20:59.918"	31	12	5	6	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:00.003"	31	6	4	5	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:00.110"	31	3	5	4	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:00.195"	31	2	4	3	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:00.275"	31	1	4	3	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:00.358"	31	1	3	2	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:00.438"	31	1	3	2	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:00.523"	31	0	5	2	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:00.603"	31	0	4	2	3	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:00.685"	31	0	3	2	3	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:00.770"	31	0	8	3	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:00.853"	31	1	20	2	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:00.933"	31	1	38	3	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:01.013"	32	2	36	3	6	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:01.098"	32	2	27	3	6	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:01.178"	32	2	22	3	8	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:01.263"	32	2	19	3	7	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:01.373"	33	1	24	3	6	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:01.453"	33	1	20	3	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:01.538"	33	1	124	157	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:01.618"	35	1	39	123	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:01.703"	35	0	11	8	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:01.780"	35	36	23	11	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:01.865"	35	65	24	11	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:01.963"	40	23	23	9	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:02.090"	40	0	22	8	167	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:02.170"	40	0	22	8	32	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:02.253"	40	0	22	8	17	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:02.363"	40	0	22	7	22	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:02.448"	40	0	22	7	111	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:02.530"	40	0	21	7	162	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:02.610"	40	0	51	7	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:02.693"	40	0	52	7	11	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:02.773"	40	0	7	6	9	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:02.865"	41	43	4	3	8	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:02.948"	42	113	5	7	6	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:03.029"	42	133	6	9	6	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:03.115"	42	64	6	7	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:03.195"	42	31	7	8	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:03.277"	42	19	7	9	6	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:03.385"	42	7	7	6	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:03.470"	42	5	8	7	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:03.557"	42	3	8	8	6	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:03.635"	42	2	8	7	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:03.717"	42	1	8	8	6	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:03.797"	42	1	8	8	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:03.885"	42	1	8	9	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:03.962"	42	1	7	9	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:04.045"	42	1	7	9	6	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:04.130"	42	1	7	8	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:04.212"	42	1	7	9	6	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:04.292"	42	1	8	9	6	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:04.372"	42	1	8	8	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:04.457"	43	1	8	6	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:04.540"	44	1	9	9	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:04.622"	45	1	8	6	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:04.707"	45	1	8	7	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:04.785"	45	1	8	7	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:04.872"	45	1	8	7	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:04.950"	45	1	8	8	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:05.035"	45	1	8	6	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:05.142"	45	1	8	5	6	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:05.227"	45	1	8	8	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:05.305"	45	1	8	8	6	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:05.392"	45	1	8	7	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:05.475"	45	1	8	8	6	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:05.555"	45	1	8	119	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:05.640"	45	1	9	1	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:05.720"	45	1	8	8	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:05.802"	45	1	8	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:05.910"	45	1	8	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:05.995"	45	1	9	9	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:06.077"	45	1	8	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:06.157"	45	1	8	11	6	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:06.242"	45	1	8	9	6	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:06.322"	45	1	9	9	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:06.407"	45	2	8	9	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:06.487"	45	2	8	8	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:06.570"	45	1	8	8	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:06.650"	45	1	8	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:06.735"	45	1	8	24	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:06.820"	45	1	8	92	6	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:06.897"	45	1	8	7	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:06.982"	45	1	8	11	6	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:07.065"	45	1	8	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:07.150"	45	1	8	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:07.225"	45	1	8	9	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:07.310"	45	1	8	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:07.395"	45	2	8	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:07.480"	45	2	8	11	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:07.560"	45	2	8	11	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:07.637"	45	2	7	9	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:07.750"	45	2	8	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:07.830"	45	2	8	11	6	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:07.915"	45	2	8	196	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:07.995"	45	1	8	166	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:08.077"	45	1	8	2	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:08.185"	45	1	8	8	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:08.270"	45	1	7	12	4	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:08.377"	45	1	9	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:08.465"	45	1	8	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:08.547"	45	2	8	11	6	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:08.625"	45	2	8	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:08.710"	45	2	8	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:08.792"	45	2	8	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:08.875"	45	2	7	11	6	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:08.955"	45	2	8	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:09.037"	45	2	8	11	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:09.122"	45	2	8	11	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:09.232"	45	1	8	131	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:09.315"	45	1	8	118	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:09.395"	45	1	8	0	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:09.485"	45	1	8	9	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:09.595"	45	1	7	9	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:09.680"	45	1	8	10	6	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:09.787"	45	2	8	9	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:09.900"	45	1	7	9	6	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:09.977"	45	2	8	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:10.097"	45	2	8	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:10.202"	45	2	8	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:10.285"	45	2	8	9	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:10.397"	45	2	8	8	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:10.477"	45	2	8	210	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:10.565"	45	1	8	68	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:10.647"	45	1	8	65	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:10.725"	45	1	8	4	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:10.805"	45	1	8	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:10.890"	45	1	8	11	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:10.970"	45	1	7	11	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:11.055"	45	1	8	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:11.162"	45	2	8	11	6	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:11.245"	45	2	7	9	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:11.335"	45	2	8	10	6	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:11.412"	45	2	8	11	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:11.492"	45	2	8	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:11.572"	45	2	8	9	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:11.657"	45	2	8	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:11.740"	45	2	7	11	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:11.822"	45	1	8	55	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:11.907"	45	1	7	47	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:11.987"	45	1	8	31	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:12.072"	45	1	8	6	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:12.150"	45	1	8	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:12.235"	45	1	8	9	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:12.315"	45	1	8	9	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:12.400"	45	2	8	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:12.482"	45	2	8	10	6	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:12.562"	45	2	8	12	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:12.645"	45	2	8	9	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:12.727"	45	2	8	11	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:12.810"	45	2	7	11	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:12.890"	45	2	8	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:12.975"	45	2	7	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:13.060"	45	2	7	11	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:13.137"	45	2	8	239	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:13.222"	45	1	8	229	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:13.302"	45	1	8	173	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:13.387"	45	1	8	3	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:13.467"	45	1	8	7	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:13.550"	45	1	8	9	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:13.635"	45	1	8	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:13.742"	45	1	8	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:13.830"	45	1	8	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:13.910"	45	1	7	10	5	0	0	0	1	3	0	0	0	0
WWWW	"2015-05-13 10:21:13.990"	45	2	8	11	5	0	0	0	1	3	0	0	0	0
